name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Singapore,2015-01-15,31.8,24.9,27.8,35.4,24.9,29.5,22.5,74,0,0,0,,0,0,40,28.3,17.8,1012,88.6,10.1,236.1,20.5,8,,2015-01-15T07:12:14,2015-01-15T19:15:23,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-16,31.9,24,27.4,34.6,24,28.7,21.5,71.7,0,0,0,,0,0,35.3,25.3,15.1,1012,84,10.1,221.3,19,8,,2015-01-16T07:12:34,2015-01-16T19:15:45,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-17,31.9,23.8,27.3,33.6,23.8,28.2,21,70.1,0,0,0,,0,0,37.4,24.1,14.7,1012,84.6,10,271,23.4,9,,2015-01-17T07:12:54,2015-01-17T19:16:06,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-18,30.6,23.7,27,33.3,23.7,28.1,21.4,72.6,0,0,0,,0,0,35.6,29,25.5,1012.1,87.7,10.1,211.8,18.1,7,,2015-01-18T07:13:13,2015-01-18T19:16:27,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-19,30.6,24.7,27.2,33.7,24.7,28.3,21.6,72.7,0,0,0,,0,0,36,27.6,29.6,1012.5,85.8,10,247.9,21.4,8,,2015-01-19T07:13:31,2015-01-19T19:16:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-20,30.5,24.1,27,33.1,24.1,28.1,21.6,73.3,0,0,0,,0,0,34.9,27,34.7,1013.5,83.7,10,182.9,15.8,7,,2015-01-20T07:13:48,2015-01-20T19:17:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-21,30.3,24.9,26.6,34.3,24.9,27.8,23,81.1,0,0,0,,0,0,27,22.8,31.3,1014.8,84.3,8.1,169.4,14.7,6,,2015-01-21T07:14:05,2015-01-21T19:17:25,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-22,30.6,25,27.2,34,25,28.3,21.9,73.6,0,0,0,,0,0,38.5,29.1,29.7,1014.2,84.8,8.6,154.1,13.2,5,,2015-01-22T07:14:20,2015-01-22T19:17:43,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-23,29.7,24.7,26.8,32.7,24.7,27.9,21.8,74.6,0,0,0,,0,0,31.7,31.3,31.9,1012.6,87.6,10,250.3,21.6,8,,2015-01-23T07:14:35,2015-01-23T19:18:00,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-24,30.1,24.7,26.9,33.9,24.7,28.1,22.1,75.7,0,0,0,,0,0,32.8,24.3,40.1,1012.6,82.9,9.9,261.5,22.6,9,,2015-01-24T07:14:50,2015-01-24T19:18:17,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-25,30.6,24.8,27.1,34.1,24.8,28.5,22,74.2,0,0,0,,0,0,29.9,20.8,39.8,1013.2,84.4,8.3,207.1,17.9,7,,2015-01-25T07:15:03,2015-01-25T19:18:32,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-26,31.5,25,27.2,34.9,25,28.4,22,74.3,0,0,0,,0,0,34.2,24.9,31.6,1012.1,86,8.7,218.2,18.9,8,,2015-01-26T07:15:16,2015-01-26T19:18:47,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-27,31.6,24.7,27.5,34.5,24.7,28.7,21.7,72.2,0,0,0,,0,0,31,24.2,29.2,1011.1,86.2,10,258.4,22.3,9,,2015-01-27T07:15:27,2015-01-27T19:19:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-28,32.6,24,27.6,35.9,24,29.3,22.1,73,0,0,0,,0,0,31,18.9,27.2,1010,83.6,10.1,246.5,21.1,8,,2015-01-28T07:15:38,2015-01-28T19:19:15,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-29,29.9,24.9,26.9,34,24.9,28.4,22.9,79.2,0,0,0,,0,0,32,23.1,24.8,1010.9,86.1,10,144.1,12.4,6,,2015-01-29T07:15:48,2015-01-29T19:19:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-30,30.6,24.7,27,35.3,24.7,29,23.4,81.4,0,0,0,,0,0,29.5,24.7,32.5,1011.7,87.4,10.2,117.6,10.1,4,,2015-01-30T07:15:57,2015-01-30T19:19:39,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-01-31,31.9,24.8,27.5,34,24.8,28.7,22,73.6,0,0,0,,0,0,39.6,29.6,25.9,1012.3,85.8,10.1,183.4,15.9,7,,2015-01-31T07:16:06,2015-01-31T19:19:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-01,30.9,23.8,26.8,32.2,23.8,27.5,20.5,69.6,0,0,0,,0,0,37.8,30.5,24.5,1012.6,84.2,10.2,283.8,24.4,10,,2015-02-01T07:16:13,2015-02-01T19:20:00,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-02,28.9,24.4,26.5,31.7,24.4,27.6,22,76.7,2.605,100,12.5,rain,0,0,35.6,27.4,20.8,1012.9,86.1,9.5,206.7,17.9,7,,2015-02-02T07:16:20,2015-02-02T19:20:10,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-03,29.9,24,26.5,32.5,24,27.6,21.8,76.2,0.174,100,4.17,rain,0,0,36.4,23,8.6,1013.8,87.4,9.9,106.3,9.3,4,,2015-02-03T07:16:26,2015-02-03T19:20:18,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-04,28,23.9,25.7,31.3,23.9,26.7,22.8,84.2,0.174,100,4.17,rain,0,0,36,22.7,20.6,1013.3,87,9.8,131.1,11.4,5,,2015-02-04T07:16:31,2015-02-04T19:20:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-05,30,24.9,27.1,32.7,24.9,28.4,22.5,77.1,0,0,0,,0,0,38.5,32,29.5,1012.4,86.1,9.6,190.2,16.5,7,,2015-02-05T07:16:35,2015-02-05T19:20:33,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-06,29,24,26.3,32.1,24,27.3,22.8,81.9,9.584,100,8.33,rain,0,0,36.4,31.5,31.1,1012.7,80.4,8.9,225.7,19.4,8,,2015-02-06T07:16:38,2015-02-06T19:20:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-07,30,24.9,26.8,32.6,24.9,27.8,21.9,75.4,0.174,100,4.17,rain,0,0,37.4,33.2,28.1,1012.3,84.3,9.8,282.5,24.4,10,,2015-02-07T07:16:41,2015-02-07T19:20:45,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-08,30,24.4,26.7,32.5,24.4,27.7,21.7,75,0,0,0,,0,0,35.3,28.9,30.3,1012.3,86.6,9.6,282.2,24.6,10,,2015-02-08T07:16:42,2015-02-08T19:20:50,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-09,30.6,24.9,27,33.5,24.9,28,21.7,73.6,0,0,0,,0,0,39.2,31.5,31.8,1012.7,84.7,10,288.3,25,10,,2015-02-09T07:16:43,2015-02-09T19:20:53,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-10,30.6,24.8,27,32.4,24.8,27.7,20.7,69.3,0,0,0,,0,0,41,28.6,26.1,1012.6,87.2,9.9,296.5,25.6,10,,2015-02-10T07:16:43,2015-02-10T19:20:57,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-11,31.5,23.7,26.7,33.8,23.7,27.6,20.6,70.3,0,0,0,,0,0,34.2,26.1,27.6,1011.9,87.8,9.9,290,25,10,,2015-02-11T07:16:42,2015-02-11T19:20:59,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-12,31.5,23.3,26.6,34.1,23.3,27.6,20.9,71.8,0,0,0,,0,0,34.6,26.6,27.1,1011.3,86,9.9,283.1,24.5,9,,2015-02-12T07:16:41,2015-02-12T19:21:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-13,30.2,24,26.6,32.4,24,27.5,21.2,73.2,0,0,0,,0,0,34.6,25.1,30,1010.8,82.6,9.4,282.6,24.5,10,,2015-02-13T07:16:38,2015-02-13T19:21:01,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-14,31,24,26.8,34.2,24,28,21.7,74.5,0,0,0,,0,0,32,22.9,40.7,1010.7,87.9,9.4,284.6,24.7,10,,2015-02-14T07:16:35,2015-02-14T19:21:01,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-15,32.5,24,27.4,36.7,24,28.9,22.2,74.6,0,0,0,,0,0,33.5,21.1,43.3,1010.5,88.6,9.7,199.5,17.2,6,,2015-02-15T07:16:31,2015-02-15T19:21:01,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-16,32.5,24.7,27.7,36.5,24.7,29.3,22.5,74.8,0,0,0,,0,0,32.4,25.2,42.6,1010.7,87.4,9.8,296.9,25.4,10,,2015-02-16T07:16:26,2015-02-16T19:20:59,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-17,32,24.7,27.6,35.7,24.7,29.2,22.6,75.4,0,0,0,,0,0,31.7,24,39.6,1009.9,86.5,9.8,257.5,22.2,9,,2015-02-17T07:16:21,2015-02-17T19:20:57,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-18,32.5,24.7,28,36.3,24.7,30.1,22.7,73.8,0,0,0,,0,0,31.7,24.7,33.8,1010.3,88.1,9.9,240.4,20.8,8,,2015-02-18T07:16:15,2015-02-18T19:20:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-19,31.8,23.9,27,34.3,23.9,28.2,22.3,77.2,3.647,100,8.33,rain,0,0,32.8,21.1,15.1,1012,84.4,9.3,134.1,11.6,5,,2015-02-19T07:16:08,2015-02-19T19:20:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-20,31.6,25,27.7,35,25,29.3,22.5,74.5,0,0,0,,0,0,30.6,22.8,40.1,1011.5,85.5,10.2,200.1,17.3,7,,2015-02-20T07:16:00,2015-02-20T19:20:47,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-21,32,24.7,27.4,35.3,24.7,28.9,22.5,75.8,0,0,0,,0,0,35.3,20.6,44.2,1011.1,84.2,10,304.9,26.4,10,,2015-02-21T07:15:52,2015-02-21T19:20:42,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-22,31.9,24.7,27.5,36,24.7,29.1,22.6,75.7,0,0,0,,0,0,33.8,22.9,37.8,1011,86,10,292.6,25.4,10,,2015-02-22T07:15:43,2015-02-22T19:20:37,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-23,34.2,25,28,39,25,29.9,22.7,74.6,0,0,0,,0,0,34.6,20.6,30.1,1011.2,84.1,10,272.9,23.5,10,,2015-02-23T07:15:33,2015-02-23T19:20:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-24,30.3,24.7,27.4,34,24.7,29.1,22.8,76.6,0,0,0,,0,0,28.1,23.1,43.3,1011.2,85.8,9.8,183,15.8,6,,2015-02-24T07:15:23,2015-02-24T19:20:24,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-25,32.9,24.6,27.7,37.7,24.6,29.8,23,76.6,0,0,0,,0,0,33.1,23.5,46.9,1009.8,81.3,10,280.5,24.3,10,,2015-02-25T07:15:12,2015-02-25T19:20:17,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-26,31.6,24.9,27.7,35.9,24.9,29.8,22.9,76.1,0,0,0,,0,0,31.7,18.9,50.2,1009.6,88.3,9.9,266.4,23.1,9,,2015-02-26T07:15:01,2015-02-26T19:20:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-02-27,33.6,24.7,28.2,37.4,24.7,30.2,22.6,73.4,0,0,0,,0,0,31.3,25.8,44.1,1009,85.7,10.1,303.5,26.3,10,,2015-02-27T07:14:49,2015-02-27T19:20:01,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,48699099999,WMKJ,WSSL"
Singapore,2015-02-28,33.6,25,28.5,37.5,25,30.8,22.8,73,0,0,0,,0,0,29.9,25.5,36.6,1009.8,85.4,10.2,267.5,23.1,9,,2015-02-28T07:14:36,2015-02-28T19:19:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-01,33,25.7,28.5,36.8,25.7,31,23.3,74.8,0,0,0,,0,0,24.1,28.6,30.5,1010.3,85.2,10.1,270.8,23.2,9,,2015-03-01T07:14:23,2015-03-01T19:19:43,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-02,32.7,25.7,28.6,36.4,25.7,30.9,22.9,72.8,0,0,0,,0,0,25.9,28.8,24.7,1010.7,87.4,10,260.8,22.6,9,,2015-03-02T07:14:09,2015-03-02T19:19:33,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-03,32.8,25.7,28.6,37.2,25.7,31.6,23.5,74.8,0,0,0,,0,0,26.3,21.7,30.6,1010.1,84.9,10,237.6,20.6,8,,2015-03-03T07:13:55,2015-03-03T19:19:23,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-04,33.5,25.2,27.8,37.5,25.2,29.8,23.4,78,12.154,100,8.33,rain,0,0,26.3,21,24.8,1010.3,82.9,9.6,225.7,19.4,8,,2015-03-04T07:13:40,2015-03-04T19:19:12,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-05,33.5,25,28.2,38,25,30.1,22.6,73.4,0,0,0,,0,0,27,23.3,38.7,1011,84.7,10,208.8,18,7,,2015-03-05T07:13:25,2015-03-05T19:19:00,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-06,32.9,24.7,28,36.2,24.7,29.9,22.3,72.6,0,0,0,,0,0,55.4,15.6,34.9,1011.1,84.2,9.7,248.7,21.4,8,,2015-03-06T07:13:09,2015-03-06T19:18:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-07,33,25.5,28.6,35.5,25.5,30.7,22.3,70.4,0,0,0,,0,0,25.6,23.2,40.5,1010.5,85.9,10.1,142,12.3,5,,2015-03-07T07:12:53,2015-03-07T19:18:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
Singapore,2015-03-08,32.9,25.9,28.4,37.1,25.9,31,23.4,75.2,0,0,0,,0,0,24.8,16.8,25.7,1011.4,80.8,10,187.7,16.4,7,,2015-03-08T07:12:37,2015-03-08T19:18:24,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48698099999,48679099999,WSAP,WSSS,48694099999,96087099999,WIDD,48699099999,WMKJ,WSSL"
